"","state_name","date","cases","new","new7"
"30884","West Virginia",2021-01-11,102282,1070,1485.14285714286
"30885","West Virginia",2021-01-12,103203,921,1434.42857142857
"30886","West Virginia",2021-01-13,104392,1189,1387.71428571429
"30887","West Virginia",2021-01-14,105219,827,1316.71428571429
"30888","West Virginia",2021-01-15,106649,1430,1250.14285714286
"30889","West Virginia",2021-01-16,108124,1475,1192.28571428571
"30890","West Virginia",2021-01-17,108821,697,1087
"30891","West Virginia",2021-01-18,109809,988,1075.28571428571
"30892","West Virginia",2021-01-19,110820,1011,1088.14285714286
"30893","West Virginia",2021-01-20,111677,857,1040.71428571429
"30894","West Virginia",2021-01-21,112617,940,1056.85714285714
"30895","West Virginia",2021-01-22,113615,998,995.142857142857
"30896","West Virginia",2021-01-23,114752,1137,946.857142857143
"30897","West Virginia",2021-01-24,115307,555,926.571428571429
"30898","West Virginia",2021-01-25,115839,532,861.428571428571
"30899","West Virginia",2021-01-26,116978,1139,879.714285714286
"30900","West Virginia",2021-01-27,117775,797,871.142857142857
"30901","West Virginia",2021-01-28,118562,787,849.285714285714
"30902","West Virginia",2021-01-29,119467,905,836
"30903","West Virginia",2021-01-30,120340,873,798.285714285714
"30904","West Virginia",2021-01-31,121001,661,813.428571428571
"30905","West Virginia",2021-02-01,121425,424,798
"30906","West Virginia",2021-02-02,121935,510,708.142857142857
"30907","West Virginia",2021-02-03,122470,535,670.714285714286
"30908","West Virginia",2021-02-04,123044,574,640.285714285714
"30909","West Virginia",2021-02-05,123641,597,596.285714285714
"30910","West Virginia",2021-02-06,124190,549,550
"30911","West Virginia",2021-02-07,124708,518,529.571428571429
"30912","West Virginia",2021-02-08,125106,398,525.857142857143
"30913","West Virginia",2021-02-09,125522,416,512.428571428571
"30914","West Virginia",2021-02-10,125951,429,497.285714285714
"30915","West Virginia",2021-02-11,126420,469,482.285714285714
"30916","West Virginia",2021-02-12,126887,467,463.714285714286
"30917","West Virginia",2021-02-13,127282,395,441.714285714286
"30918","West Virginia",2021-02-14,127588,306,411.428571428571
"30919","West Virginia",2021-02-15,127889,301,397.571428571429
"30920","West Virginia",2021-02-16,128117,228,370.714285714286
"30921","West Virginia",2021-02-17,128405,288,350.571428571429
"30922","West Virginia",2021-02-18,128760,355,334.285714285714
"30923","West Virginia",2021-02-19,129055,295,309.714285714286
"30924","West Virginia",2021-02-20,129364,309,297.428571428571
"30925","West Virginia",2021-02-21,129616,252,289.714285714286
"30926","West Virginia",2021-02-22,129854,238,280.714285714286
"30927","West Virginia",2021-02-23,130139,285,288.857142857143
"30928","West Virginia",2021-02-24,130382,243,282.428571428571
"30929","West Virginia",2021-02-25,130813,431,293.285714285714
"30930","West Virginia",2021-02-26,131234,421,311.285714285714
"30931","West Virginia",2021-02-27,131580,346,316.571428571429
"30932","West Virginia",2021-02-28,131855,275,319.857142857143
"30933","West Virginia",2021-03-01,132048,193,313.428571428571
"30934","West Virginia",2021-03-02,132184,136,292.142857142857
"30935","West Virginia",2021-03-03,132416,232,290.571428571429
"30936","West Virginia",2021-03-04,132677,261,266.285714285714
"30937","West Virginia",2021-03-05,132964,287,247.142857142857
"30938","West Virginia",2021-03-06,133290,326,244.285714285714
"30939","West Virginia",2021-03-07,133445,155,227.142857142857
"30940","West Virginia",2021-03-08,133627,182,225.571428571429
"30941","West Virginia",2021-03-09,133856,229,238.857142857143
"30942","West Virginia",2021-03-10,134158,302,248.857142857143
"30943","West Virginia",2021-03-11,134496,338,259.857142857143
"30944","West Virginia",2021-03-12,134842,346,268.285714285714
"30945","West Virginia",2021-03-13,135149,307,265.571428571429
"30946","West Virginia",2021-03-14,135468,319,289
"30947","West Virginia",2021-03-15,135678,210,293
"30948","West Virginia",2021-03-16,136019,341,309
"30949","West Virginia",2021-03-17,136334,315,310.857142857143
"30950","West Virginia",2021-03-18,136716,382,317.142857142857
"30951","West Virginia",2021-03-19,137092,376,321.428571428571
"30952","West Virginia",2021-03-20,137478,386,332.714285714286
"30953","West Virginia",2021-03-21,137826,348,336.857142857143
"30954","West Virginia",2021-03-22,138102,276,346.285714285714
"30955","West Virginia",2021-03-23,138429,327,344.285714285714
"30956","West Virginia",2021-03-24,138818,389,354.857142857143
"30957","West Virginia",2021-03-25,139251,433,362.142857142857
"30958","West Virginia",2021-03-26,139750,499,379.714285714286
"30959","West Virginia",2021-03-27,140316,566,405.428571428571
"30960","West Virginia",2021-03-28,140613,297,398.142857142857
"30961","West Virginia",2021-03-29,140991,378,412.714285714286
"30962","West Virginia",2021-03-30,141322,331,413.285714285714
"30963","West Virginia",2021-03-31,141738,416,417.142857142857
"30964","West Virginia",2021-04-01,142233,495,426
"30965","West Virginia",2021-04-02,142653,420,414.714285714286
"30966","West Virginia",2021-04-03,143106,453,398.571428571429
"30967","West Virginia",2021-04-04,143456,350,406.142857142857
"30968","West Virginia",2021-04-05,143733,277,391.714285714286
"30969","West Virginia",2021-04-06,144010,277,384
"30970","West Virginia",2021-04-07,144374,364,376.571428571429
"30971","West Virginia",2021-04-08,144820,446,369.571428571429
"30972","West Virginia",2021-04-09,145299,479,378
"30973","West Virginia",2021-04-10,145754,455,378.285714285714
"30974","West Virginia",2021-04-11,146169,415,387.571428571429
"30975","West Virginia",2021-04-12,146462,293,389.857142857143
"30976","West Virginia",2021-04-13,146790,328,397.142857142857
"30977","West Virginia",2021-04-14,147203,413,404.142857142857
"30978","West Virginia",2021-04-15,147596,393,396.571428571429
"30979","West Virginia",2021-04-16,148071,475,396
"30980","West Virginia",2021-04-17,148517,446,394.714285714286
"30981","West Virginia",2021-04-18,148887,370,388.285714285714
"30982","West Virginia",2021-04-19,149147,260,383.571428571429
"30983","West Virginia",2021-04-20,149462,315,381.714285714286
"30984","West Virginia",2021-04-21,149888,426,383.571428571429
"30985","West Virginia",2021-04-22,150288,400,384.571428571429
"30986","West Virginia",2021-04-23,150693,405,374.571428571429
"30987","West Virginia",2021-04-24,151068,375,364.428571428571
"30988","West Virginia",2021-04-25,151382,314,356.428571428571
"30989","West Virginia",2021-04-26,151671,289,360.571428571429
"30990","West Virginia",2021-04-27,151848,177,340.857142857143
"30991","West Virginia",2021-04-28,152301,453,344.714285714286
"30992","West Virginia",2021-04-29,152733,432,349.285714285714
"30993","West Virginia",2021-04-30,153128,395,347.857142857143
"30994","West Virginia",2021-05-01,153498,370,347.142857142857
"30995","West Virginia",2021-05-02,153918,420,362.285714285714
"30996","West Virginia",2021-05-03,154207,289,362.285714285714
"30997","West Virginia",2021-05-04,154551,344,386.142857142857
"30998","West Virginia",2021-05-05,154956,405,379.285714285714
"30999","West Virginia",2021-05-06,155341,385,372.571428571429
"31000","West Virginia",2021-05-07,155680,339,364.571428571429
"31001","West Virginia",2021-05-08,156001,321,357.571428571429
"31002","West Virginia",2021-05-09,156406,405,355.428571428571
"31003","West Virginia",2021-05-10,156617,211,344.285714285714
"31004","West Virginia",2021-05-11,156875,258,332
"31005","West Virginia",2021-05-12,157215,340,322.714285714286
"31006","West Virginia",2021-05-13,157626,411,326.428571428571
"31007","West Virginia",2021-05-14,157923,297,320.428571428571
"31008","West Virginia",2021-05-15,158230,307,318.428571428571
"31009","West Virginia",2021-05-16,158468,238,294.571428571429
"31010","West Virginia",2021-05-17,158643,175,289.428571428571
"31011","West Virginia",2021-05-18,158888,245,287.571428571429
"31012","West Virginia",2021-05-19,159149,261,276.285714285714
"31013","West Virginia",2021-05-20,159450,301,260.571428571429
"31014","West Virginia",2021-05-21,159735,285,258.857142857143
"31015","West Virginia",2021-05-22,159735,0,215
"31016","West Virginia",2021-05-23,159735,0,181
"31017","West Virginia",2021-05-24,160354,619,244.428571428571
"31018","West Virginia",2021-05-25,160587,233,242.714285714286
"31019","West Virginia",2021-05-26,160777,190,232.571428571429
"31020","West Virginia",2021-05-27,161046,269,228
"31021","West Virginia",2021-05-28,161287,241,221.714285714286
"31022","West Virginia",2021-05-29,161287,0,221.714285714286
"31023","West Virginia",2021-05-30,161287,0,221.714285714286
"31024","West Virginia",2021-05-31,161287,0,133.285714285714
"31025","West Virginia",2021-06-01,161858,571,181.571428571429
"31026","West Virginia",2021-06-02,161967,109,170
"31027","West Virginia",2021-06-03,162111,144,152.142857142857
"31028","West Virginia",2021-06-04,162232,121,135
"31029","West Virginia",2021-06-05,162232,0,135
"31030","West Virginia",2021-06-06,162232,0,135
"31031","West Virginia",2021-06-07,162540,308,179
"31032","West Virginia",2021-06-08,162636,96,111.142857142857
"31033","West Virginia",2021-06-09,162726,90,108.428571428571
"31034","West Virginia",2021-06-10,162845,119,104.857142857143
"31035","West Virginia",2021-06-11,162939,94,101
"31036","West Virginia",2021-06-12,162939,0,101
"31037","West Virginia",2021-06-13,162939,0,101
"31038","West Virginia",2021-06-14,163144,205,86.2857142857143
"31039","West Virginia",2021-06-15,163221,77,83.5714285714286
"31040","West Virginia",2021-06-16,163311,90,83.5714285714286
"31041","West Virginia",2021-06-17,163382,71,76.7142857142857
"31042","West Virginia",2021-06-18,163382,0,63.2857142857143
"31043","West Virginia",2021-06-19,163382,0,63.2857142857143
"31044","West Virginia",2021-06-20,163382,0,63.2857142857143
"31045","West Virginia",2021-06-21,163382,0,34
"31046","West Virginia",2021-06-22,163627,245,58
"31047","West Virginia",2021-06-23,163689,62,54
"31048","West Virginia",2021-06-24,163744,55,51.7142857142857
"31049","West Virginia",2021-06-25,163804,60,60.2857142857143
"31050","West Virginia",2021-06-26,163804,0,60.2857142857143
"31051","West Virginia",2021-06-27,163804,0,60.2857142857143
"31052","West Virginia",2021-06-28,163967,163,83.5714285714286
"31053","West Virginia",2021-06-29,163992,25,52.1428571428571
"31054","West Virginia",2021-06-30,164041,49,50.2857142857143
"31055","West Virginia",2021-07-01,164097,56,50.4285714285714
"31056","West Virginia",2021-07-02,164149,52,49.2857142857143
"31057","West Virginia",2021-07-03,164149,0,49.2857142857143
"31058","West Virginia",2021-07-04,164149,0,49.2857142857143
"31059","West Virginia",2021-07-05,164149,0,26
"31060","West Virginia",2021-07-06,164279,130,41
"31061","West Virginia",2021-07-07,164346,67,43.5714285714286
"31062","West Virginia",2021-07-08,164399,53,43.1428571428571
"31063","West Virginia",2021-07-09,164465,66,45.1428571428571
"31064","West Virginia",2021-07-10,164465,0,45.1428571428571
"31065","West Virginia",2021-07-11,164465,0,45.1428571428571
"31066","West Virginia",2021-07-12,164625,160,68
"31067","West Virginia",2021-07-13,164685,60,58
"31068","West Virginia",2021-07-14,164763,78,59.5714285714286
"31069","West Virginia",2021-07-15,164843,80,63.4285714285714
"31070","West Virginia",2021-07-16,164933,90,66.8571428571429
"31071","West Virginia",2021-07-17,164933,0,66.8571428571429
"31072","West Virginia",2021-07-18,164933,0,66.8571428571429
"31073","West Virginia",2021-07-19,165177,244,78.8571428571429
"31074","West Virginia",2021-07-20,165259,82,82
"31075","West Virginia",2021-07-21,165398,139,90.7142857142857
"31076","West Virginia",2021-07-22,165524,126,97.2857142857143
"31077","West Virginia",2021-07-23,165702,178,109.857142857143
"31078","West Virginia",2021-07-24,165702,0,109.857142857143
"31079","West Virginia",2021-07-25,165702,0,109.857142857143
"31080","West Virginia",2021-07-26,166108,406,133
"31081","West Virginia",2021-07-27,166297,189,148.285714285714
"31082","West Virginia",2021-07-28,166493,196,156.428571428571
"31083","West Virginia",2021-07-29,166748,255,174.857142857143
"31084","West Virginia",2021-07-30,167016,268,187.714285714286
"31085","West Virginia",2021-07-31,167016,0,187.714285714286
"31086","West Virginia",2021-08-01,167016,0,187.714285714286
"31087","West Virginia",2021-08-02,167681,665,224.714285714286
"31088","West Virginia",2021-08-03,167948,267,235.857142857143
"31089","West Virginia",2021-08-04,168330,382,262.428571428571
"31090","West Virginia",2021-08-05,168733,403,283.571428571429
"31091","West Virginia",2021-08-06,169162,429,306.571428571429
"31092","West Virginia",2021-08-07,169162,0,306.571428571429
"31093","West Virginia",2021-08-08,169162,0,306.571428571429
"31094","West Virginia",2021-08-09,170199,1037,359.714285714286
"31095","West Virginia",2021-08-10,170656,457,386.857142857143
"31096","West Virginia",2021-08-11,171199,543,409.857142857143
"31097","West Virginia",2021-08-12,171707,508,424.857142857143
"31098","West Virginia",2021-08-13,171997,290,405
"31099","West Virginia",2021-08-14,171997,0,405
"31100","West Virginia",2021-08-15,171997,0,405
"31101","West Virginia",2021-08-16,173479,1482,468.571428571429
"31102","West Virginia",2021-08-17,174818,1339,594.571428571429
"31103","West Virginia",2021-08-18,175638,820,634.142857142857
"31104","West Virginia",2021-08-19,176608,970,700.142857142857
"31105","West Virginia",2021-08-20,177533,925,790.857142857143
"31106","West Virginia",2021-08-21,177533,0,790.857142857143
"31107","West Virginia",2021-08-22,177533,0,790.857142857143
"31108","West Virginia",2021-08-23,180019,2486,934.285714285714
"31109","West Virginia",2021-08-24,180804,785,855.142857142857
"31110","West Virginia",2021-08-25,181906,1102,895.428571428571
"31111","West Virginia",2021-08-26,183354,1448,963.714285714286
"31112","West Virginia",2021-08-27,184682,1328,1021.28571428571
"31113","West Virginia",2021-08-28,186293,1611,1251.42857142857
"31114","West Virginia",2021-08-29,187519,1226,1426.57142857143
"31115","West Virginia",2021-08-30,188660,1141,1234.42857142857
"31116","West Virginia",2021-08-31,189690,1030,1269.42857142857
"31117","West Virginia",2021-09-01,191156,1466,1321.42857142857
"31118","West Virginia",2021-09-02,192788,1632,1347.71428571429
"31119","West Virginia",2021-09-03,194505,1717,1403.28571428571
"31120","West Virginia",2021-09-04,196484,1979,1455.85714285714
"31121","West Virginia",2021-09-05,197984,1500,1495
"31122","West Virginia",2021-09-06,199300,1316,1520
"31123","West Virginia",2021-09-07,200308,1008,1516.85714285714
"31124","West Virginia",2021-09-08,201660,1352,1500.57142857143
"31125","West Virginia",2021-09-09,203403,1743,1516.42857142857
"31126","West Virginia",2021-09-10,205783,2380,1611.14285714286
"31127","West Virginia",2021-09-11,208045,2262,1651.57142857143
"31128","West Virginia",2021-09-12,210289,2244,1757.85714285714
"31129","West Virginia",2021-09-13,211706,1417,1772.28571428571
"31130","West Virginia",2021-09-14,213179,1473,1838.71428571429
"31131","West Virginia",2021-09-15,214984,1805,1903.42857142857
"31132","West Virginia",2021-09-16,217119,2135,1959.42857142857
"31133","West Virginia",2021-09-17,219439,2320,1950.85714285714
"31134","West Virginia",2021-09-18,221513,2074,1924
"31135","West Virginia",2021-09-19,223117,1604,1832.57142857143
"31136","West Virginia",2021-09-20,224435,1318,1818.42857142857
"31137","West Virginia",2021-09-21,225772,1337,1799
"31138","West Virginia",2021-09-22,227506,1734,1788.85714285714
"31139","West Virginia",2021-09-23,228983,1477,1694.85714285714
"31140","West Virginia",2021-09-24,231668,2685,1747
"31141","West Virginia",2021-09-25,233426,1758,1701.85714285714
"31142","West Virginia",2021-09-26,234802,1376,1669.28571428571
"31143","West Virginia",2021-09-27,235965,1163,1647.14285714286
"31144","West Virginia",2021-09-28,237002,1037,1604.28571428571
"31145","West Virginia",2021-09-29,238498,1496,1570.28571428571
"31146","West Virginia",2021-09-30,240459,1961,1639.42857142857
"31147","West Virginia",2021-10-01,242104,1645,1490.85714285714
"31148","West Virginia",2021-10-02,243671,1567,1463.57142857143
"31149","West Virginia",2021-10-03,244698,1027,1413.71428571429
"31150","West Virginia",2021-10-04,245544,846,1368.42857142857
"31151","West Virginia",2021-10-05,246408,864,1343.71428571429
"31152","West Virginia",2021-10-06,247806,1398,1329.71428571429
"31153","West Virginia",2021-10-07,249331,1525,1267.42857142857
"31154","West Virginia",2021-10-08,250800,1469,1242.28571428571
"31155","West Virginia",2021-10-09,252067,1267,1199.42857142857
"31156","West Virginia",2021-10-10,253138,1071,1205.71428571429
"31157","West Virginia",2021-10-11,253895,757,1193
"31158","West Virginia",2021-10-12,254648,753,1177.14285714286
"31159","West Virginia",2021-10-13,255778,1130,1138.85714285714
"31160","West Virginia",2021-10-14,257042,1264,1101.57142857143
"31161","West Virginia",2021-10-15,258413,1371,1087.57142857143
"31162","West Virginia",2021-10-16,259585,1172,1074
"31163","West Virginia",2021-10-17,260444,859,1043.71428571429
"31164","West Virginia",2021-10-18,261133,689,1034
"31165","Wisconsin",2020-01-22,0,0,0
"31166","Wisconsin",2020-01-23,0,0,0
"31167","Wisconsin",2020-01-24,0,0,0
"31168","Wisconsin",2020-01-25,0,0,0
"31169","Wisconsin",2020-01-26,0,0,0
"31170","Wisconsin",2020-01-27,0,0,0
"31171","Wisconsin",2020-01-28,0,0,0
"31172","Wisconsin",2020-01-29,0,0,0
"31173","Wisconsin",2020-01-30,0,0,0
"31174","Wisconsin",2020-01-31,0,0,0
"31175","Wisconsin",2020-02-01,0,0,0
"31176","Wisconsin",2020-02-02,0,0,0
"31177","Wisconsin",2020-02-03,0,0,0
"31178","Wisconsin",2020-02-04,0,0,0
"31179","Wisconsin",2020-02-05,0,0,0
"31180","Wisconsin",2020-02-06,0,0,0
"31181","Wisconsin",2020-02-07,0,0,0
"31182","Wisconsin",2020-02-08,0,0,0
"31183","Wisconsin",2020-02-09,0,0,0
"31184","Wisconsin",2020-02-10,0,0,0
"31185","Wisconsin",2020-02-11,0,0,0
"31186","Wisconsin",2020-02-12,0,0,0
"31187","Wisconsin",2020-02-13,0,0,0
"31188","Wisconsin",2020-02-14,0,0,0
"31189","Wisconsin",2020-02-15,0,0,0
"31190","Wisconsin",2020-02-16,0,0,0
"31191","Wisconsin",2020-02-17,0,0,0
"31192","Wisconsin",2020-02-18,0,0,0
"31193","Wisconsin",2020-02-19,0,0,0
"31194","Wisconsin",2020-02-20,0,0,0
"31195","Wisconsin",2020-02-21,0,0,0
"31196","Wisconsin",2020-02-22,0,0,0
"31197","Wisconsin",2020-02-23,0,0,0
"31198","Wisconsin",2020-02-24,0,0,0
"31199","Wisconsin",2020-02-25,0,0,0
"31200","Wisconsin",2020-02-26,0,0,0
"31201","Wisconsin",2020-02-27,0,0,0
"31202","Wisconsin",2020-02-28,0,0,0
"31203","Wisconsin",2020-02-29,0,0,0
"31204","Wisconsin",2020-03-01,0,0,0
"31205","Wisconsin",2020-03-02,0,0,0
"31206","Wisconsin",2020-03-03,0,0,0
"31207","Wisconsin",2020-03-04,0,0,0
"31208","Wisconsin",2020-03-05,0,0,0
"31209","Wisconsin",2020-03-06,0,0,0
"31210","Wisconsin",2020-03-07,0,0,0
"31211","Wisconsin",2020-03-08,0,0,0
"31212","Wisconsin",2020-03-09,0,0,0
"31213","Wisconsin",2020-03-10,3,3,0.428571428571429
"31214","Wisconsin",2020-03-11,4,1,0.571428571428571
"31215","Wisconsin",2020-03-12,8,4,1.14285714285714
"31216","Wisconsin",2020-03-13,19,11,2.71428571428571
"31217","Wisconsin",2020-03-14,27,8,3.85714285714286
"31218","Wisconsin",2020-03-15,28,1,4
"31219","Wisconsin",2020-03-16,48,20,6.85714285714286
"31220","Wisconsin",2020-03-17,73,25,10
"31221","Wisconsin",2020-03-18,111,38,15.2857142857143
"31222","Wisconsin",2020-03-19,159,48,21.5714285714286
"31223","Wisconsin",2020-03-20,219,60,28.5714285714286
"31224","Wisconsin",2020-03-21,282,63,36.4285714285714
"31225","Wisconsin",2020-03-22,381,99,50.4285714285714
"31226","Wisconsin",2020-03-23,425,44,53.8571428571429
"31227","Wisconsin",2020-03-24,481,56,58.2857142857143
"31228","Wisconsin",2020-03-25,621,140,72.8571428571429
"31229","Wisconsin",2020-03-26,728,107,81.2857142857143
"31230","Wisconsin",2020-03-27,926,198,101
"31231","Wisconsin",2020-03-28,1055,129,110.428571428571
"31232","Wisconsin",2020-03-29,1164,109,111.857142857143
"31233","Wisconsin",2020-03-30,1230,66,115
"31234","Wisconsin",2020-03-31,1412,182,133
"31235","Wisconsin",2020-04-01,1556,144,133.571428571429
"31236","Wisconsin",2020-04-02,1748,192,145.714285714286
"31237","Wisconsin",2020-04-03,2012,264,155.142857142857
"31238","Wisconsin",2020-04-04,2030,18,139.285714285714
"31239","Wisconsin",2020-04-05,2320,290,165.142857142857
"31240","Wisconsin",2020-04-06,2449,129,174.142857142857
"31241","Wisconsin",2020-04-07,2578,129,166.571428571429
"31242","Wisconsin",2020-04-08,2710,132,164.857142857143
"31243","Wisconsin",2020-04-09,2886,176,162.571428571429
"31244","Wisconsin",2020-04-10,3068,182,150.857142857143
"31245","Wisconsin",2020-04-11,3213,145,169
"31246","Wisconsin",2020-04-12,3341,128,145.857142857143
"31247","Wisconsin",2020-04-13,3428,87,139.857142857143
"31248","Wisconsin",2020-04-14,3555,127,139.571428571429
"31249","Wisconsin",2020-04-15,3721,166,144.428571428571
"31250","Wisconsin",2020-04-16,3875,154,141.285714285714
"31251","Wisconsin",2020-04-17,4053,178,140.714285714286
"31252","Wisconsin",2020-04-18,4199,146,140.857142857143
"31253","Wisconsin",2020-04-19,4346,147,143.571428571429
"31254","Wisconsin",2020-04-20,4499,153,153
"31255","Wisconsin",2020-04-21,4625,126,152.857142857143
"31256","Wisconsin",2020-04-22,4845,220,160.571428571429
"31257","Wisconsin",2020-04-23,5052,207,168.142857142857
"31258","Wisconsin",2020-04-24,5356,304,186.142857142857
"31259","Wisconsin",2020-04-25,5687,331,212.571428571429
"31260","Wisconsin",2020-04-26,5912,225,223.714285714286
"31261","Wisconsin",2020-04-27,6081,169,226
"31262","Wisconsin",2020-04-28,6289,208,237.714285714286
"31263","Wisconsin",2020-04-29,6520,231,239.285714285714
"31264","Wisconsin",2020-04-30,6854,334,257.428571428571
"31265","Wisconsin",2020-05-01,7314,460,279.714285714286
"31266","Wisconsin",2020-05-02,7660,346,281.857142857143
"31267","Wisconsin",2020-05-03,7964,304,293.142857142857
"31268","Wisconsin",2020-05-04,8236,272,307.857142857143
"31269","Wisconsin",2020-05-05,8566,330,325.285714285714
"31270","Wisconsin",2020-05-06,8901,335,340.142857142857
"31271","Wisconsin",2020-05-07,9215,314,337.285714285714
"31272","Wisconsin",2020-05-08,9590,375,325.142857142857
"31273","Wisconsin",2020-05-09,9939,349,325.571428571429
"31274","Wisconsin",2020-05-10,10219,280,322.142857142857
"31275","Wisconsin",2020-05-11,10418,199,311.714285714286
"31276","Wisconsin",2020-05-12,10611,193,292.142857142857
"31277","Wisconsin",2020-05-13,10902,291,285.857142857143
"31278","Wisconsin",2020-05-14,11275,373,294.285714285714
"31279","Wisconsin",2020-05-15,11685,410,299.285714285714
"31280","Wisconsin",2020-05-16,12187,502,321.142857142857
"31281","Wisconsin",2020-05-17,12543,356,332
"31282","Wisconsin",2020-05-18,12687,144,324.142857142857
"31283","Wisconsin",2020-05-19,12885,198,324.857142857143
"31284","Wisconsin",2020-05-20,13413,528,358.714285714286
"31285","Wisconsin",2020-05-21,13885,472,372.857142857143
"31286","Wisconsin",2020-05-22,14396,511,387.285714285714
"31287","Wisconsin",2020-05-23,14877,481,384.285714285714
"31288","Wisconsin",2020-05-24,15277,400,390.571428571429
"31289","Wisconsin",2020-05-25,15584,307,413.857142857143
"31290","Wisconsin",2020-05-26,15863,279,425.428571428571
"31291","Wisconsin",2020-05-27,16462,599,435.571428571429
"31292","Wisconsin",2020-05-28,16974,512,441.285714285714
"31293","Wisconsin",2020-05-29,17707,733,473
"31294","Wisconsin",2020-05-30,18230,523,479
"31295","Wisconsin",2020-05-31,18403,173,446.571428571429
"31296","Wisconsin",2020-06-01,18543,140,422.714285714286
"31297","Wisconsin",2020-06-02,18917,374,436.285714285714
"31298","Wisconsin",2020-06-03,19400,483,419.714285714286
"31299","Wisconsin",2020-06-04,19892,492,416.857142857143
"31300","Wisconsin",2020-06-05,20249,357,363.142857142857
"31301","Wisconsin",2020-06-06,20571,322,334.428571428571
"31302","Wisconsin",2020-06-07,20835,264,347.428571428571
"31303","Wisconsin",2020-06-08,21038,203,356.428571428571
"31304","Wisconsin",2020-06-09,21308,270,341.571428571429
"31305","Wisconsin",2020-06-10,21593,285,313.285714285714
"31306","Wisconsin",2020-06-11,21926,333,290.571428571429
"31307","Wisconsin",2020-06-12,22246,320,285.285714285714
"31308","Wisconsin",2020-06-13,22518,272,278.142857142857
"31309","Wisconsin",2020-06-14,22758,240,274.714285714286
"31310","Wisconsin",2020-06-15,22932,174,270.571428571429
"31311","Wisconsin",2020-06-16,23198,266,270
"31312","Wisconsin",2020-06-17,23456,258,266.142857142857
"31313","Wisconsin",2020-06-18,23876,420,278.571428571429
"31314","Wisconsin",2020-06-19,24154,278,272.571428571429
"31315","Wisconsin",2020-06-20,24539,385,288.714285714286
"31316","Wisconsin",2020-06-21,24819,280,294.428571428571
"31317","Wisconsin",2020-06-22,25068,249,305.142857142857
"31318","Wisconsin",2020-06-23,25331,263,304.714285714286
"31319","Wisconsin",2020-06-24,25763,432,329.571428571429
"31320","Wisconsin",2020-06-25,26227,464,335.857142857143
"31321","Wisconsin",2020-06-26,26747,520,370.428571428571
"31322","Wisconsin",2020-06-27,27286,539,392.428571428571
"31323","Wisconsin",2020-06-28,27743,457,417.714285714286
"31324","Wisconsin",2020-06-29,28058,315,427.142857142857
"31325","Wisconsin",2020-06-30,28659,601,475.428571428571
"31326","Wisconsin",2020-07-01,29199,540,490.857142857143
"31327","Wisconsin",2020-07-02,29738,539,501.571428571429
"31328","Wisconsin",2020-07-03,30317,579,510
"31329","Wisconsin",2020-07-04,31055,738,538.428571428571
"31330","Wisconsin",2020-07-05,31577,522,547.714285714286
"31331","Wisconsin",2020-07-06,32061,484,571.857142857143
"31332","Wisconsin",2020-07-07,32556,495,556.714285714286
"31333","Wisconsin",2020-07-08,33154,598,565
"31334","Wisconsin",2020-07-09,33908,754,595.714285714286
"31335","Wisconsin",2020-07-10,34753,845,633.714285714286
"31336","Wisconsin",2020-07-11,35679,926,660.571428571429
"31337","Wisconsin",2020-07-12,36448,769,695.857142857143
"31338","Wisconsin",2020-07-13,36942,494,697.285714285714
"31339","Wisconsin",2020-07-14,37906,964,764.285714285714
"31340","Wisconsin",2020-07-15,38727,821,796.142857142857
"31341","Wisconsin",2020-07-16,39627,900,817
"31342","Wisconsin",2020-07-17,40507,880,822
"31343","Wisconsin",2020-07-18,41485,978,829.428571428571
"31344","Wisconsin",2020-07-19,42315,830,838.142857142857
"31345","Wisconsin",2020-07-20,43018,703,868
"31346","Wisconsin",2020-07-21,44135,1117,889.857142857143
"31347","Wisconsin",2020-07-22,44847,712,874.285714285714
"31348","Wisconsin",2020-07-23,45899,1052,896
"31349","Wisconsin",2020-07-24,46917,1018,915.714285714286
"31350","Wisconsin",2020-07-25,47870,953,912.142857142857
"31351","Wisconsin",2020-07-26,48827,957,930.285714285714
"31352","Wisconsin",2020-07-27,49417,590,914.142857142857
"31353","Wisconsin",2020-07-28,50179,762,863.428571428571
"31354","Wisconsin",2020-07-29,51049,870,886
"31355","Wisconsin",2020-07-30,52108,1059,887
"31356","Wisconsin",2020-07-31,52940,832,860.428571428571
"31357","Wisconsin",2020-08-01,54002,1062,876
"31358","Wisconsin",2020-08-02,54924,922,871
"31359","Wisconsin",2020-08-03,55328,404,844.428571428571
"31360","Wisconsin",2020-08-04,56056,728,839.571428571429
"31361","Wisconsin",2020-08-05,56940,884,841.571428571429
"31362","Wisconsin",2020-08-06,57779,839,810.142857142857
"31363","Wisconsin",2020-08-07,58768,989,832.571428571429
"31364","Wisconsin",2020-08-08,59933,1165,847.285714285714
"31365","Wisconsin",2020-08-09,60554,621,804.285714285714
"31366","Wisconsin",2020-08-10,61061,507,819
"31367","Wisconsin",2020-08-11,61785,724,818.428571428571
"31368","Wisconsin",2020-08-12,62263,478,760.428571428571
"31369","Wisconsin",2020-08-13,63206,943,775.285714285714
"31370","Wisconsin",2020-08-14,64227,1021,779.857142857143
"31371","Wisconsin",2020-08-15,65056,829,731.857142857143
"31372","Wisconsin",2020-08-16,65741,685,741
"31373","Wisconsin",2020-08-17,66196,455,733.571428571429
